Symbol,Volume_mean,Volume_std,Volume_Change_perc,Volume_Change_std,Close_Change_perc_mean,Close_Change_perc_std,Adj_Close_Change_perc_mean,Adj_Close_Change_perc_std,first_close_price,last_close_price,first_trade_date,last_trade_date,Sector,Industry,Volatility
afbi,8798.500936914428,45767.473278,206.93686584375,913.810813,0.0314289045604902,1.994561,0.0314289045604902,1.994561,13.289999961853027,15.970000267028809,2017-04-28,2023-12-29,Finance,Major Banks,0.31662674284489806
agae,746443.6569808646,5264673.922838,1386.9299140382975,23441.269595,-0.0101287639922612,5.549952,-0.0101287639922612,5.549952,9.579999923706056,1.059999942779541,2017-10-25,2023-12-29,Consumer Discretionary,Services-Misc. Amusement & Recreation,0.8810275668207329
agen,1118181.638888889,2525751.058986,36.77069200582266,390.798934,0.0304779990826491,5.134425,0.0304779990826491,5.134425,272.3258056640625,0.8299999833106995,2000-02-08,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.8150647005187687
agio,593621.6514459666,474826.703915,14.50577000494861,78.908406,0.0659035341786462,3.989118,0.0659035341786462,3.989118,31.280000686645508,22.270000457763672,2013-07-24,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.6332528507094815
agnc,5543604.295882054,5253294.393014,11.652101706076786,73.824622,-0.0016576921697063,1.759089,0.0547472501516021,1.719414,19.350000381469727,9.8100004196167,2008-05-15,2023-12-29,Real Estate,Real Estate Investment Trusts,0.27924672168175796
agncm,37148.14814814815,48956.31608,38.790104165568366,137.418457,0.016141361790182,2.035954,0.0455733360848803,2.025298,24.799999237060547,23.51000022888184,2019-03-06,2023-12-29,Real Estate,Real Estate Investment Trusts,0.3231976778860318
agncn,51418.32917705736,140430.488621,45.17816920461634,191.683799,0.0135044623906219,1.690412,0.0438823638195441,1.67944,24.850000381469727,24.82999992370605,2017-08-16,2023-12-29,Real Estate,Real Estate Investment Trusts,0.26834458591435906
agnco,70826.49253731343,214766.235168,36.042336833800185,135.290257,0.0213668874179497,2.426538,0.0494620091797225,2.417866,24.90999984741211,23.18000030517578,2019-09-27,2023-12-29,Real Estate,Real Estate Investment Trusts,0.38520096569088297
agrx,12912.618535374431,128487.50809,49.44081823385761,334.650488,-0.0821102240340084,8.116859,-0.0821102240340084,8.116859,11080.0,1.950000047683716,2014-05-23,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.2885114204585852
agys,115801.11167232988,147628.412024,188.7692479377296,2877.577917,0.0876460692764638,3.254471,0.0899684601956267,3.254794,1.901234984397888,84.81999969482422,1980-03-17,2023-12-29,Technology,EDP Services,0.5166312549043014
ahco,812191.6734033953,1214482.631449,3378.752780733819,45528.552872,0.043487123196177,3.649942,0.043487123196177,3.649942,9.699999809265137,7.289999961853027,2018-06-12,2023-12-29,Health Care,Medical/Nursing Services,0.5794103299085829
airg,97321.3670613563,157410.439669,38.03534803231017,225.034431,0.0431126406126939,4.142812,0.0431126406126939,4.142812,8.0,3.559999942779541,2016-08-12,2023-12-29,Technology,Radio And Television Broadcasting And Communications Equipment,0.6576510168296471
airt,70661.61131611317,550518.357759,389.322089868644,9786.584318,0.2278674579886761,7.172932,0.2348291697613244,7.174213,2.916666984558105,16.899999618530273,1984-04-24,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,1.1386676545906294
airtp,2241.211790393013,7321.782455,180.0904881377049,753.964688,-0.0307169744982479,2.179375,0.0102701012389724,2.15952,27.440000534057617,16.649999618530273,2019-06-13,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,0.3459650558130835
akam,2769980.710409472,2671462.24143,12.529938934868422,65.385167,0.0756251894086506,4.028336,0.0756251894086506,4.028336,145.1875,118.3499984741211,1999-10-29,2023-12-29,Consumer Discretionary,Business Services,0.6394785152045214
akba,1911265.4486398704,4418467.046436,25.533060489845653,183.87699,0.0391137622297428,5.389319,0.0391137622297428,5.389319,26.69499969482422,1.2400000095367432,2014-03-20,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8555278685997186
akro,490747.9404031551,1830416.384273,29.066808925438597,277.542549,0.2030988268110403,6.411138,0.2030988268110403,6.411138,18.31999969482422,23.350000381469727,2019-06-20,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.017736606134961
akts,379743.32200097136,450454.314621,62.38043147473275,506.474155,0.0296322331722874,4.860021,0.0296322331722874,4.860021,4.989999771118164,0.8339999914169312,2015-06-04,2023-12-29,Utilities,Telecommunications Equipment,0.7715044159530866
albt,37351.04446012703,242776.514967,117.84575649435028,908.941225,-0.00844536431681,7.494016,-0.00844536431681,7.494016,22.5,0.4830000102519989,2018-03-27,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1.1896381594283414
alco,11065.308280462012,21616.197168,209.8916356687546,1186.056811,0.0475509363390482,2.486071,0.0523044931467462,2.48557,3.625,29.07999992370605,1973-05-03,2023-12-29,Consumer Defensive,Farm Products,0.39465153645897944
aldx,527746.0271716756,2450868.223163,98.03199690074136,1195.081513,0.1296907634227189,5.57102,0.1296907634227189,5.57102,7.199999809265137,3.509999990463257,2014-05-02,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8843720081380234
alec,631904.6228710462,1213741.353261,24.970490814123377,283.569723,0.0591879588686141,5.068014,0.0591879588686141,5.068014,18.07999992370605,7.980000019073486,2019-02-07,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.804522281099622
algn,818397.710718002,883754.448412,18.75295771222897,101.09297,0.1208468532927758,3.828416,0.1208468532927758,3.828416,16.875,274.0,2001-01-30,2023-12-29,Health Care,Industrial Specialties,0.6077421990780393
algt,202051.2695085022,183700.010886,14.330271273532151,75.924556,0.0704111997333752,2.933903,0.0749383129521768,2.935292,25.100000381469727,82.61000061035156,2006-12-08,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,0.4657426625271801
alim,78559.62906309751,1074282.138076,200.44211663540668,3417.478284,0.1533629008760066,5.548839,0.1533629008760066,5.548839,4.15500020980835,4.320000171661377,2019-11-04,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.88085088354818
allk,824461.6618075802,3577197.464748,49.317159083880384,954.92811,0.0531902588739987,6.003042,0.0531902588739987,6.003042,31.25,2.7300000190734863,2018-07-19,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9529533745125481
allo,1299766.3366336634,1545508.237488,17.15441540015244,92.243082,-0.0552866304845309,4.424535,-0.0552866304845309,4.424535,25.0,3.2100000381469727,2018-10-11,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.70237315662607
alnt,31521.28688857317,66062.347,266.1536002975743,2796.108106,0.1720785558618527,5.321012,0.1745241852092746,5.320619,0.8444439768791199,30.209999084472656,1980-10-20,2023-12-29,Industrials,Electrical Products,0.8446844685114252
alny,598520.2231237323,663345.799383,29.750169019476573,491.001161,0.1326712532359585,3.685833,0.1326712532359585,3.685833,7.0,191.41000366210932,2004-06-01,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.5851078495269081
alot,13422.496092925026,28159.74759,300.7689596463196,1875.888277,0.0934371575765268,3.594445,0.1005262167777142,3.595364,1.0303030014038086,16.260000228881836,1981-10-01,2023-12-29,Technology,Computer peripheral equipment,0.5706004542779737
alpn,108190.1976744186,895655.424291,112.13824927268496,1795.344906,0.0790314954192646,5.411544,0.0790314954192646,5.411544,59.68000030517578,19.059999465942383,2015-06-17,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8590559779730231
alpp,171476.0453400504,569966.502007,317.950159689351,3462.064124,1.4216484606362254,22.302448,1.4216484606362254,22.302448,60.0,0.7350000143051147,2017-01-13,2023-12-29,Telecommunications,Telecommunications Equipment,3.540403862156991
alrm,355097.7601493234,361029.691787,15.664923720821664,84.077435,0.0958510324945244,2.577124,0.0958510324945244,2.577124,16.8799991607666,64.62000274658203,2015-06-26,2023-12-29,Technology,Computer Software: Prepackaged Software,0.40910575210656136
alrn,33956.17287721442,108403.142089,107.6182537383863,1571.397135,-0.017927935866339,7.31746,-0.017927935866339,7.31746,216.0,3.049000024795532,2017-06-29,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.1616107633197619
alrs,14667.130919220055,37952.587414,233.46161598119124,1843.652599,0.1064434554572463,3.509468,0.1261491718021797,3.512225,4.766666889190674,22.38999938964844,2003-04-01,2023-12-29,Finance,Major Banks,0.5571107737283537
alt,1495371.6198795182,4680995.935094,43.44912855816757,267.946001,0.2098129797100863,10.215356,0.2098129797100863,10.215356,133.1999969482422,11.25,2017-05-26,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.621637491799492
alto,813109.2455026455,1676332.670971,26.91766804424217,148.740044,0.0884348511339327,6.677146,0.0884348511339327,6.677146,1008.0,2.6600000858306885,2005-03-24,2023-12-29,Industrials,Major Chemicals,1.059964067020181
altr,312519.67741935485,324939.75592,21.140468232408004,98.494076,0.1343689966781489,2.663247,0.1343689966781489,2.663247,18.309999465942383,84.1500015258789,2017-11-01,2023-12-29,Technology,Computer Software: Prepackaged Software,0.4227773545163303
amal,96550.40530582168,132958.143136,26.45085546312685,127.829122,0.0728228059566327,2.710869,0.0801301811875307,2.706801,16.5,26.940000534057617,2018-08-09,2023-12-29,Finance,Commercial Banks,0.4303371126524614
amat,17951171.413043477,15001860.414347,34.103791225382736,735.104601,0.1131312798694966,3.03124,0.1158868078661764,3.03102,0.0954860001802444,162.07000732421875,1980-03-17,2023-12-29,Technology,Semiconductors,0.4811944322490858
amba,1011455.2249380092,1210729.706642,16.307764797661232,84.483003,0.1463121472261779,3.563587,0.1463121472261779,3.563587,6.059999942779541,61.290000915527344,2012-10-10,2023-12-29,Technology,Semiconductors,0.5657018986405639
amcx,668678.5487959442,592455.851466,15.758049499841524,129.959103,0.0180205883141192,2.780767,0.0180205883141192,2.780767,35.4900016784668,18.790000915527344,2011-06-16,2023-12-29,Telecommunications,Cable & Other Pay Television Services,0.44143307616090893
amd,18907855.84744995,28395105.620299,16.550830958597572,133.492043,0.1047478287667969,3.736687,0.1047478287667969,3.736687,3.1458330154418945,147.41000366210938,1980-03-17,2023-12-29,Technology,Semiconductors,0.5931806717572807
amed,339239.2296556571,559812.492086,120.81445837166152,1375.963291,0.1338268403807436,4.293733,0.1338268403807436,4.293733,5.25,95.05999755859376,1994-08-17,2023-12-29,Health Care,Medical/Nursing Services,0.6816089828466778
ameh,113912.31071008238,263452.468008,229.3592867641287,1805.752512,1.6430487125593942,39.730969,1.6430487125593942,39.730969,2.0,38.29999923706055,2009-04-06,2023-12-29,Consumer Discretionary,Professional Services,6.307095799296997
amgn,7929590.985612215,8209072.666802,20.068132400352383,155.392904,0.0945175993687672,2.397359,0.0976677837399329,2.397066,0.34375,288.0199890136719,1983-06-17,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.3805689430405498
amkr,1675024.9883882953,1543558.654179,14.455314730876433,77.597773,0.1032357231426224,4.244551,0.1037141110429934,4.24452,13.3125,33.27000045776367,1998-05-01,2023-12-29,Technology,Semiconductors,0.6738015823878313
amnb,12245.411764705885,32321.704086,110.2710039697428,602.33853,0.0467896372819629,2.280494,0.0621904032073841,2.277734,14.0,48.75,1999-04-13,2023-12-29,Finance,Major Banks,0.36201719942249594
amph,277070.6594323873,282947.1175,16.860553989561588,83.671705,0.1175459621486626,2.661844,0.1175459621486626,2.661844,8.75,61.84999847412109,2014-06-25,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.42255463517096487
amrk,95720.78239608802,137599.989572,95.80149642763962,572.292778,0.0999599976904803,2.778788,0.1114701903855208,2.780972,6.650000095367432,30.25,2014-03-17,2023-12-29,Industrials,Other Specialty Stores,0.44111891965023314
amrx,1308596.0646521433,1672660.865401,18.00041695007032,119.79089,0.0409432518514385,4.596629,0.0409432518514385,4.596629,15.010000228881836,6.070000171661377,2018-05-07,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7296922321936511
amrx,1308596.0646521433,1672660.865401,18.00041695007032,119.79089,0.0409432518514385,4.596629,0.0409432518514385,4.596629,15.010000228881836,6.070000171661377,2018-05-07,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7296922321936511
amsc,109965.04647992068,682281.614539,100.37352641316475,1580.632957,0.0824591598607611,4.755552,0.0824591598607611,4.755552,115.0,11.140000343322754,1991-12-12,2023-12-29,Industrials,Office Equipment/Supplies/Services,0.7549204763301501
amsf,97727.6656428258,105489.973296,26.916579288786483,188.612388,0.0597027547571491,2.175858,0.0755538048717686,2.151546,9.0,46.77999877929688,2005-11-18,2023-12-29,Finance,Property-Casualty Insurers,0.3454067493714227
amswa,104423.6113863791,132636.529739,57.87227796832492,380.366494,0.0735523396750514,3.608335,0.0839805697364957,3.606023,4.592593193054199,11.300000190734863,1983-02-28,2023-12-29,Technology,Computer Software: Prepackaged Software,0.572805423420615
amtx,366370.2336903602,2024661.883718,308.0109983291941,2615.753825,0.4171387440126796,10.445755,0.4171387440126796,10.445755,39.375,5.239999771118164,2006-06-27,2023-12-29,Industrials,Major Chemicals,1.65821219917857
amwd,85274.59156860504,103140.512017,236.18918006718465,2600.108002,0.1051218829550587,3.889868,0.1066429314321745,3.889792,6.704545021057129,92.8499984741211,1986-07-18,2023-12-29,Basic Materials,Forest Products,0.6174974016520918
amzn,140141254.4844053,138981098.327613,9.206618149402985,55.213001,0.1723655363047526,3.573681,0.1723655363047526,3.573681,0.0979169979691505,151.94000244140625,1997-05-15,2023-12-29,Consumer Discretionary,Catalog/Specialty Distribution,0.567304271464597
anab,322339.9311531841,556282.282826,26.771886246268657,218.4447,0.1318400160033704,4.744798,0.1318400160033704,4.744798,17.0,21.420000076293945,2017-01-26,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7532133317541989
ande,206862.2680857184,306104.358531,159.82635296619677,2935.959967,0.069330518283779,2.630175,0.0760516417721661,2.630864,5.1666669845581055,57.540000915527344,1996-02-20,2023-12-29,Industrials,Farming/Seeds/Milling,0.41752733727475855
angi,1183366.7322834646,1470567.246521,21.473910554972104,129.614879,0.0180978769655022,4.06471,0.0180978769655022,4.06471,16.260000228881836,2.490000009536743,2011-11-17,2023-12-29,Consumer Discretionary,Advertising,0.6452527086958412
ango,215562.2438628525,269363.102234,24.72660718242695,123.594605,0.0284780684334942,2.792895,0.0284780684334942,2.792895,13.600000381469728,7.840000152587891,2004-06-01,2023-12-29,Health Care,Medical/Dental Instruments,0.44335833647494444
anik,91926.86100989068,166311.15465,102.30370349238576,923.081611,0.1217429524008682,4.348115,0.1217429524008682,4.348115,3.5,22.65999984741211,1993-05-03,2023-12-29,Health Care,Medical/Dental Instruments,0.6902418577145767
anip,81441.1859539872,139772.809013,103.518264066955,1167.746018,0.1034953507692817,5.013106,0.1034953507692817,5.013106,213.75,55.13999938964844,2000-05-12,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.795805906320346
anix,55299.61902878054,468149.461155,99.66826300039564,1085.985728,0.1821132329488547,6.431328,0.1821132329488547,6.431328,17.916667938232422,3.880000114440918,1983-10-07,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.0209416692731847
anss,472671.75451263535,487970.389747,44.99438082076834,493.142919,0.1042463234249524,2.634912,0.1042463234249524,2.634912,2.96875,362.8800048828125,1996-06-20,2023-12-29,Technology,Computer Software: Prepackaged Software,0.4182793127123894
apa,2681686.9059806275,3393289.331544,20.670072529416995,110.805576,0.0590228876971511,2.750136,0.0645618775413951,2.750464,3.559403896331787,35.880001068115234,1979-05-15,2023-12-29,Energy,Oil & Gas Production,0.4365705556563557
apcx,68491.87358916478,267676.35161,258.0581151046687,1264.839852,5.549859333349638,53.475148,5.549859333349638,53.475148,0.9900000095367432,1.9900000095367432,2013-06-04,2023-12-29,Finance,Finance: Consumer Services,8.488916575822381
apdn,237398.4577437107,3226533.073577,148.39424285079616,1625.382214,0.2203451813604277,10.475703,0.2203451813604277,10.475703,6480.0,0.6200000047683716,2003-07-16,2023-12-29,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1.6629662967943957
apei,145335.96750369275,193554.224081,19.00083187860133,100.21612,0.0252239374971042,3.335015,0.0252239374971042,3.335015,35.91999816894531,9.649999618530272,2007-11-09,2023-12-29,Real Estate,Other Consumer Services,0.5294172185202045
apls,1100241.5155440415,1861810.424608,25.794619163966296,134.934402,0.2040929134742331,4.642603,0.2040929134742331,4.642603,14.029999732971191,59.86000061035156,2017-11-09,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7369903784401441
aplt,280023.82176521,605229.666781,59.76558051286448,416.274109,0.1028739454918743,6.204311,0.1028739454918743,6.204311,9.399999618530272,3.3499999046325684,2019-05-14,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9849038377501477
apog,129838.73835069308,179194.867135,101.09753571264098,684.317064,0.0857146672971178,2.908989,0.0911402926540404,2.908791,0.2176000028848648,53.40999984741211,1973-05-03,2023-12-29,Consumer Discretionary,Auto Parts:O.E.M.,0.46178768763734834
appf,119539.85067662156,113173.606667,18.87871668067227,107.056812,0.1560587755788135,2.788467,0.1560587755788135,2.788467,14.079999923706056,173.24000549316406,2015-06-26,2023-12-29,Technology,Computer Software: Prepackaged Software,0.4426554132666207
appn,606447.1402769416,564031.026724,12.702658012650602,71.151474,0.1509613139810693,4.388956,0.1509613139810693,4.388956,15.010000228881836,37.65999984741211,2017-05-25,2023-12-29,Technology,Computer Software: Prepackaged Software,0.6967251654722881
apps,1073869.689608637,1784330.761538,332.2929613363931,3980.316679,0.3257041687990338,7.859855,0.3257041687990338,7.859855,2.0999999046325684,6.860000133514404,2006-07-06,2023-12-29,Miscellaneous,Multi-Sector Companies,1.2477133002616545
apre,35194.029990627925,233385.346935,118.9548797326454,1236.636461,-0.2110106314313727,5.804275,-0.2110106314313727,5.804275,410.0,4.699999809265137,2019-10-03,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9214000914617656
apvo,296047.2155816436,4178286.930272,258.9026993123332,5225.16241,-0.1165171762566867,7.340124,-0.1165171762566867,7.340124,112.0,0.1809999942779541,2016-07-20,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.1652085617826002
apyx,187459.93640699523,832844.652021,56.32521462609388,640.666191,0.1062393330853201,5.791857,0.1062393330853201,5.791857,6.46999979019165,2.619999885559082,2019-01-02,2023-12-29,Health Care,Medical/Dental Instruments,0.9194287950749177
aqb,31436.755986316988,74440.381085,67.27056449286937,858.356257,-0.0688694779415243,7.489736,-0.0688694779415243,7.489736,529.7999877929688,2.8499999046325684,2017-01-11,2023-12-29,Consumer Defensive,Farm Products,1.1889587304916598
aqms,685075.0236071766,1790520.671005,36.01503612990081,215.44639,0.0792153401079396,5.965559,0.0792153401079396,5.965559,5.349999904632568,0.7599999904632568,2015-07-31,2023-12-29,Industrials,Metal Fabrications,0.9470031327289902
aqst,536969.298245614,765622.531299,28.65466617117777,226.667988,0.0117459439290933,5.665589,0.0117459439290933,5.665589,16.049999237060547,2.0199999809265137,2018-07-25,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8993843714821874
arav,460905.2843216897,4116259.712914,126.51147117188135,3981.129717,-0.085786114521818,5.778095,-0.085786114521818,5.778095,188.22000122070312,0.123999997973442,2014-03-21,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9172441453023454
aray,716309.2640489066,860097.581579,21.72410268344309,118.672724,0.0115771030887011,3.628169,0.0115771030887011,3.628169,28.46999931335449,2.8299999237060547,2007-02-08,2023-12-29,Health Care,Medical/Dental Instruments,0.5759539733108344
arcb,306120.1581523786,306100.827483,45.65913181483806,652.843463,0.0793655158513698,3.24772,0.0834503726432496,3.247218,14.0,120.20999908447266,1992-05-13,2023-12-29,Industrials,Trucking Freight/Courier Services,0.5155595668782417
arcc,1752245.9013008466,1576673.347728,12.890742243287898,95.812897,0.0285571973526949,2.122947,0.0696858076433934,2.098092,15.020000457763672,20.030000686645508,2004-10-05,2023-12-29,Finance,Finance: Consumer Services,0.3370073885142384
ardx,2245034.833333333,9306436.584387,32.7773228336807,218.059455,0.1254593695414197,5.495563,0.1254593695414197,5.495563,14.109999656677246,6.199999809265137,2014-06-19,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8723935807372833
arec,1014416.5810711666,5976741.118398,478.2610033201176,10872.889492,1.8547660481779995,57.73319,1.8547660481779995,57.73319,0.75,1.4900000095367432,2017-07-05,2023-12-29,Energy,Coal Mining,9.164859788066467
arko,375182.7521206409,676922.177514,926.837790556604,9102.085316,0.0277641223112789,3.139408,0.0301625842459559,3.13963,9.899999618530272,8.25,2019-07-23,2023-12-29,Energy,Oil Refining/Marketing,0.49836556991799985
arkr,6632.969483568075,12542.740869,271.8125148900105,2067.121687,0.068186362203179,3.583856,0.0796146591907563,3.580326,9.375,14.06999969482422,1985-12-13,2023-12-29,Consumer Discretionary,Restaurants,0.568919502640002
arlp,314560.3619761944,320042.397146,16.32358108105023,78.387774,0.0602115871960831,2.716501,0.0907048272769853,2.701595,4.703125,21.18000030517578,1999-08-17,2023-12-29,Energy,Coal Mining,0.4312311649354963
arow,23348.3516793973,32899.150639,131.70597374497694,757.01039,0.0632774466791396,2.454256,0.0767394071580622,2.452064,1.158777952194214,27.940000534057617,1980-09-18,2023-12-29,Finance,Major Banks,0.38960106178128834
artl,126447.46883230904,969281.649031,371.4597595465729,6321.353417,-0.1342036508395279,6.636915,-0.1342036508395279,6.636915,69.75,1.399999976158142,2019-06-21,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.053577593760455
artna,14965.80977790597,22846.434553,84.20350266190682,795.948895,0.0487966207557454,1.898688,0.0645723253576455,1.897525,4.888888835906982,41.45000076293945,1994-04-28,2023-12-29,Utilities,Water Supply,0.3014073759181563
artw,18272.553216791533,136025.287344,423.5948102166984,7644.68261,0.1007542910115647,4.802845,0.1033015273181769,4.803383,14.0,2.069999933242798,1980-03-17,2023-12-29,Industrials,Industrial Machinery/Components,0.7624280073354007
arvn,438928.79818594106,671215.906603,22.564340133131616,159.40964,0.1898114751333718,5.139676,0.1898114751333718,5.139676,16.049999237060547,41.15999984741211,2018-09-27,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8158982709268326
arwr,654117.1331324233,1471772.471419,565.8119298101064,35291.756112,0.7902721739910464,15.360222,0.7902721739910464,15.360222,2925.0,30.600000381469727,1993-12-16,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,2.4383596496845903
asle,191643.41155234657,319874.280269,3969.776513598916,43221.531089,0.068048398349057,2.987878,0.068048398349057,2.987878,9.729999542236328,12.69499969482422,2019-02-28,2023-12-29,Consumer Discretionary,Industrial Specialties,0.4743109281480628
asmb,276396.04147605976,1462499.286039,88.79463564704088,2796.458987,0.0129628028065294,4.722551,0.0129628028065294,4.722551,31.5,0.8199999928474426,2010-12-17,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7496817299891636
asrt,327838.24724095647,898305.792192,70.659571634524,532.270614,0.0964754917258588,5.146883,0.0964754917258588,5.146883,15.0,1.0700000524520874,1997-12-03,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8170423467087632
asrv,20981.99871189352,72378.444381,243.54534148137407,1499.756928,0.0350826408750693,3.013461,0.0437387920787559,3.012577,9.166666984558104,3.240000009536743,1985-01-30,2023-12-29,Finance,Major Banks,0.47837210349552073
astc,5937.175578034682,70578.390259,425.895288476514,12321.67526,0.1164171226404045,7.755784,0.1164171226404045,7.755784,18000.0,8.489999771118164,1995-12-21,2023-12-29,Industrials,Aerospace,1.2311925411800266
aste,116732.75488069416,137406.575824,180.4436195111184,1689.305725,0.0832858400813575,3.363532,0.0848402463909737,3.362948,3.25,37.20000076293945,1986-06-18,2023-12-29,Industrials,Construction/Ag Equipment/Trucks,0.5339441519284623
asts,1452461.875637105,2715907.837875,1128.1064745540818,17327.083005,0.083636128419484,5.281286,0.083636128419484,5.281286,9.770000457763672,6.03000020980835,2019-11-01,2023-12-29,Consumer Discretionary,Telecommunications Equipment,0.838378161516424
asur,58141.5937539512,183297.277946,125.92203302124432,1181.735729,0.1023911134560335,5.148559,0.1023911134560335,5.148559,83.33333587646484,9.520000457763672,1992-04-07,2023-12-29,Technology,EDP Services,0.8173084034606038
asys,57626.843969401656,195935.109632,161.1576045667575,1127.267847,0.219228065029216,7.153779,0.219228065029216,7.153779,10.0,4.199999809265137,1983-08-09,2023-12-29,Technology,Industrial Machinery/Components,1.1356272100989802
atec,254235.96515048653,571406.465974,54.48287454821186,449.472637,0.0640042415021547,4.619108,0.0640042415021547,4.619108,102.0,15.109999656677246,2006-06-12,2023-12-29,Health Care,Medical/Dental Instruments,0.7332606628169362
ater,3583974.193548387,14122504.15146,50.41483211954625,303.11953,-0.0287192953148001,7.371957,-0.0287192953148001,7.371957,10.0,0.3490000069141388,2019-06-12,2023-12-29,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.170261893871707
atex,92191.0387873384,121659.190673,37.79566541302408,413.350601,0.0408469898378089,3.179292,0.0408469898378089,3.179292,40.0,33.31999969482422,2015-02-03,2023-12-29,Telecommunications,Telecommunications Equipment,0.5046969586354298
atlc,175779.61929766985,402077.027789,131.35800081979323,2180.618788,0.1285273210965191,4.719498,0.1310177668709968,4.717587,14.375,38.66999816894531,1999-04-23,2023-12-29,Finance,Finance: Consumer Services,0.7491970812640028
atlo,12258.998371335503,30355.396089,74.24771282956627,428.082401,0.0467513474428779,2.920078,0.0637786992014023,2.919034,16.333332061767578,21.34000015258789,2000-03-31,2023-12-29,Finance,Major Banks,0.4635480118146521
atnf,347285.2086811352,2924800.774493,2462.6718319657475,30980.13447,-0.3220504672201938,7.13453,-0.3220504672201938,7.13453,194.0,0.2140000015497207,2017-06-27,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.1325715260797793
atni,59089.92356687898,145441.529305,125.24190948260926,851.795908,0.0637497766350821,3.024434,0.0732225763267894,3.023846,9.0,38.970001220703125,1991-11-14,2023-12-29,Telecommunications,Telecommunications Equipment,0.48011401324369946
atom,214669.30107526883,404417.204302,64.50923481495428,342.320816,0.1283220127763346,5.262632,0.1283220127763346,5.262632,8.0,7.010000228881836,2016-08-08,2023-12-29,Technology,Semiconductors,0.8354169308190281
atos,1671899.0217623974,7228702.02252,183.7494933361884,3646.618184,0.0729962813948236,9.962414,0.0729962813948236,9.962414,864.0,0.8799999952316284,2012-11-08,2023-12-29,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1.5814841941120943
atra,852753.9922313336,1769786.325809,20.70829493480138,126.697063,0.0583123204226765,5.745373,0.0583123204226765,5.745373,10.649999618530272,0.5130000114440918,2014-10-16,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.9120496888383061
atrc,163467.31475480666,193789.380699,67.4447526190579,961.355292,0.0818269075315975,3.712715,0.0818269075315975,3.712715,14.079999923706056,35.689998626708984,2005-08-05,2023-12-29,Health Care,Medical/Dental Instruments,0.5893752347315504
atri,4922.659449970744,7666.979943,167.5654946114308,1028.627461,0.0637564318155383,2.415542,0.0716194964382769,2.414859,10.833333015441896,378.7900085449219,1980-03-18,2023-12-29,Health Care,Medical/Dental Instruments,0.38345540480589496
atro,86912.3993765829,140387.651588,173.6385945168047,953.033013,0.144073538691508,4.688651,0.1593312680425823,4.713273,0.4856599867343902,17.420000076293945,1980-03-17,2023-12-29,Industrials,Military/Government/Technical,0.7443002718224583
